event_type,job,task,machine,status,priority
TASK,6440307320,1059,6248206732.0,2,0,5601
TASK,6443039785,7,6248206732.0,1,9,5602
TASK,6445121374,0,2852572.0,4,9,5603
TASK,6445052625,2,988906.0,4,0,5604
TASK,4392480606,191,1270371.0,1,0,5605
TASK,6445052625,49,124619063.0,4,0,5606
TASK,6445052625,31,1304240.0,4,0,5607
TASK,6445052625,24,182172227.0,4,0,5608
TASK,515042969,23,3431767752.0,1,0,5609
TASK,6435139609,1938,294880136.0,1,0,5610
TASK,6445107811,0,5476769187.0,4,1,5611
TASK,6440332116,100,332566791.0,4,4,5612
TASK,6443039785,6,2442270687.0,3,9,5613
TASK,6445052625,5,8055717.0,4,0,5614
TASK,6445052625,16,2381577379.0,4,0,5615
TASK,6445052625,28,61024552.0,4,0,5616
TASK,6445052625,20,216841516.0,4,0,5617
TASK,6440332116,39,1093345.0,4,4,5618
TASK,6445052625,44,1441262050.0,4,0,5619
TASK,6443039785,6,2442270687.0,1,9,5620
TASK,6445052625,3,1273130.0,4,0,5621
TASK,6445052625,46,1694600.0,4,0,5622
TASK,6443039785,2,3829004.0,3,9,5623
TASK,6445052625,6,6566786.0,4,0,5624
TASK,6443039785,14,487538.0,3,9,5625
TASK,515042969,9,84913442.0,1,0,5626
TASK,6445052625,17,38683944.0,4,0,5627
TASK,6445052625,39,333938655.0,4,0,5628
TASK,6445052625,42,46295811.0,4,0,5629
TASK,6444976882,2,1269621.0,4,4,5630
TASK,6443039785,2,3829004.0,1,9,5631
TASK,6443039785,11,336033730.0,3,9,5632
TASK,6444874170,81,2098371268.0,4,4,5633
TASK,6445052625,48,4302685900.0,4,0,5634
TASK,6445052625,10,38675387.0,4,0,5635
TASK,6443039785,11,336033730.0,1,9,5636
TASK,6445083669,28,344475390.0,4,6,5637
TASK,6440307320,1902,4181692908.0,2,0,,5638
TASK,6388672237,332,13007363.0,1,0,5639
TASK,6445859391,258,13007363.0,1,0,5640
TASK,6446055208,61,336074126.0,1,0,5641
TASK,6445999166,576,6565516.0,4,4,5642
TASK,6445999166,65,38676904.0,4,4,5643
TASK,6445999166,532,4303309831.0,4,4,5644
TASK,6445999166,176,284785468.0,4,4,5645
TASK,6445008100,4,1268494.0,4,4,5646
TASK,6445999166,184,766861981.0,4,4,5647
TASK,6445008100,15,329168536.0,4,4,5648
TASK,6445008100,11,63703114.0,4,4,5649
TASK,6445999166,1261,682396.0,4,4,5650
TASK,6445999166,563,257409835.0,4,4,5651
TASK,6445999166,359,1429193383.0,4,4,5652
TASK,6445999166,227,1094470.0,4,4,5653
TASK,6446120163,96,2850406.0,4,0,5654
TASK,6445008100,26,38736016.0,4,4,5655
TASK,6445999166,363,1094605.0,4,4,5656
TASK,6445999166,850,1270519.0,4,4,5657
TASK,6445999166,103,2596402168.0,4,4,5658
TASK,6445999166,205,317808034.0,4,4,5659
TASK,6445999166,365,3550505857.0,4,4,5660
TASK,6445999166,1373,1093651.0,4,4,5661
TASK,6445999166,321,4660680769.0,4,4,5662
TASK,6445999166,398,681910.0,4,4,5663
TASK,6445999166,24,3676661908.0,4,4,5664
TASK,6388672237,230,7753128.0,2,0,,5665
TASK,6433957120,38,681913.0,1,2,5666
TASK,6445456944,137,567910.0,1,1,5667
TASK,6388672237,1413,82758763.0,2,0,5668
TASK,6445456944,231,82758763.0,1,1,5669
TASK,515042969,15,567910.0,1,0,5670
TASK,5484770275,23,681913.0,1,0,5671
TASK,6388672237,569,2198122741.0,1,0,5672
TASK,6388672237,615,82758763.0,1,0,5673
TASK,6445859391,351,567910.0,1,0,5674
TASK,6445859391,365,567910.0,1,0,5675
TASK,6445801042,1418,6565183.0,2,0,5676
TASK,6445731204,37,38713548.0,4,4,5677
TASK,6446059343,11,4802136717.0,4,4,5678
TASK,6445991631,10,6648753.0,4,4,5679
TASK,6445342413,50,295014033.0,1,6,5680
TASK,6445993078,166,5782232.0,1,4,5681
TASK,6445801042,4830,2433464990.0,1,0,5682
TASK,5921809619,208,359917105.0,2,0,5683
TASK,6445993078,120,359917105.0,1,4,5684
TASK,6445993512,0,660766.0,4,4,5685
TASK,6445993512,1,705658.0,4,4,5686
TASK,6446059343,87,3671780530.0,4,4,5687
TASK,6445993512,21,1429144447.0,4,4,5688
TASK,6446059343,76,3539547346.0,4,4,5689
TASK,6445534020,117,1340356.0,4,4,5690
TASK,6445534020,67,1545207655.0,4,4,5691
TASK,6445940189,29,13010206.0,4,4,5692
TASK,6446059343,98,8055706.0,4,4,5693
TASK,6445993078,167,38713548.0,1,4,5694
TASK,6388672237,624,4802136717.0,1,0,5695
TASK,6445801042,1418,2852215.0,1,0,5696
TASK,6445993512,13,227458445.0,4,4,5697
TASK,6445993512,7,3602101622.0,4,4,5698
TASK,6445534020,36,4488945575.0,4,4,5699
TASK,6446059343,110,182172227.0,4,4,5700
TASK,3086091420,0,5140209560.0,2,1,5701
TASK,6445993078,155,5140209560.0,1,4,5702
TASK,6445993512,20,336039008.0,4,4,5703
TASK,6445993078,168,1340356.0,1,4,5704
TASK,6445993078,169,1545207655.0,1,4,5705
TASK,4707865726,17,3671780530.0,1,0,5706
TASK,5921809619,208,1094868.0,1,0,5707
TASK,6388672237,579,8055706.0,1,0,5708
TASK,6445801042,2043,1199403944.0,2,0,5709
TASK,6419322512,10059,1199403944.0,2,0,5710
TASK,6425113359,16,1199403944.0,2,1,5711
TASK,6397677516,924,1199403944.0,2,1,5712
TASK,6419322512,1281,337885474.0,2,0,5713
TASK,5402488769,985,337885474.0,2,0,5714
TASK,6445456944,185,337885474.0,1,1,5715
TASK,6445859391,366,3539547346.0,1,0,5716
TASK,6445993512,12,682242.0,4,4,5717
TASK,6446059343,50,682242.0,4,4,5718
TASK,6445991631,13,1436345016.0,4,4,5719
TASK,6445991631,7,4303416480.0,4,4,5720
TASK,6445991631,8,4441731036.0,4,4,5721
TASK,5966089485,193,4259856183.0,2,0,5722
TASK,6388672237,955,4259856183.0,2,0,5723
TASK,6445456944,152,4259856183.0,1,1,5724
TASK,6444453785,2474,1076877375.0,3,4,5725
TASK,6444453785,5679,1076877375.0,3,4,5726
TASK,6444453785,21,1076877375.0,3,4,5727
TASK,6443039785,3,7753128.0,3,9,5728
TASK,6445993078,170,4488945575.0,1,4,5729
TASK,6397677516,924,711519.0,1,1,5730
TASK,5402488769,985,485231.0,1,0,5731
TASK,6388672237,582,4259856183.0,1,0,5732
TASK,6419322512,1281,699824091.0,1,0,5733
TASK,6419322512,10059,1271878.0,1,0,5734
TASK,6445801042,2043,318411570.0,1,0,5735
TASK,6445859391,300,337885474.0,1,0,5736
TASK,6445991631,14,257337124.0,4,4,5737
TASK,6443039785,7,1335202.0,3,9,5738
TASK,6419322512,7768,5068599703.0,2,0,5739
TASK,5966089485,196,5068599703.0,2,0,5740
TASK,6446009007,1631,5068599703.0,1,4,5741
TASK,6445534020,127,4802853535.0,4,4,5742
TASK,6369299385,307,2222712340.0,2,2,5743
TASK,6445993078,125,2222712340.0,1,4,5744
TASK,6445993512,18,1436523415.0,4,4,5745
TASK,6443039785,3,1076877375.0,1,9,5746
TASK,6444453785,21,1076877375.0,1,4,5747
TASK,6444453785,2474,1076877375.0,1,4,5748
TASK,6114773114,1792,1076877375.0,2,0,5749
TASK,6445456944,252,1076877375.0,1,1,5750
TASK,5966089485,193,3349183882.0,1,0,5751
TASK,6388672237,619,682242.0,1,0,5752
TASK,6446059343,195,908063.0,4,4,5753
TASK,6419322512,8030,1436657822.0,2,0,5754
TASK,6257749745,1,1436657822.0,1,1,5755
TASK,6446059343,22,294771572.0,4,4,5756
TASK,6443039785,7,1335202.0,1,9,5757
TASK,6369299385,307,4802853535.0,1,2,5758
TASK,5966089485,196,4820285633.0,1,0,5759
TASK,6114773114,1792,227445074.0,1,0,5760
TASK,6419322512,7768,284757848.0,1,0,5761
TASK,6445534020,112,8055702.0,4,4,5762
TASK,6445534020,24,294847209.0,4,4,5763
TASK,515042969,1,3571444493.0,1,0,5764
TASK,515042969,19,1270520.0,1,0,5765
TASK,6388672237,626,908063.0,1,0,5766
TASK,6445731204,82,82812943.0,4,4,5767
TASK,6445534358,127,705826.0,4,4,5768
TASK,6445993078,171,294847209.0,1,4,5769
TASK,6218225731,6,8055702.0,1,1,5770
TASK,6419322512,8030,4302192237.0,1,0,5771
TASK,6445859391,370,8055702.0,1,0,5772
TASK,6445859391,381,3829428.0,1,0,5773
TASK,6446059343,182,1464042314.0,4,4,5774
TASK,6445534020,158,400426643.0,4,4,5775
TASK,6445534020,169,717293.0,4,4,5776
TASK,6445991631,12,6565385.0,4,4,5777
TASK,6445993078,172,82812943.0,1,4,5778
TASK,6388672237,637,705826.0,1,0,5779
TASK,6388672237,644,705826.0,1,0,5780
TASK,6445534020,3,1270317.0,4,4,5781
TASK,6445993512,2,1335495.0,4,4,5782
TASK,6445534020,101,1436530746.0,4,4,5783
TASK,6445993078,173,717293.0,1,4,5784
TASK,515042969,3,13009313.0,1,0,5785
TASK,6305584473,2,662206.0,5,0,5786
TASK,6446009007,1891,662206.0,1,4,5787
TASK,6445993078,175,1436530746.0,1,4,5788
TASK,6445993078,176,1270317.0,1,4,5789
TASK,6445859391,291,662206.0,1,0,5790
TASK,6445534020,161,4302097367.0,4,4,5791
TASK,6445993512,24,797771669.0,4,4,5792
TASK,6305584473,0,1093469.0,5,0,5793
TASK,6446009007,1584,1093469.0,1,4,5794
TASK,6445534020,110,370137749.0,4,4,5795
TASK,6446059343,137,711483.0,4,4,5796
TASK,6445993512,11,227439987.0,4,4,5797
TASK,6445923998,132,16917837.0,2,4,5798
TASK,6445993512,15,2096989215.0,4,4,5799
TASK,6445342413,51,4820268323.0,1,6,5800
TASK,6445993078,177,4302097367.0,1,4,5801
TASK,6445993078,178,370137749.0,1,4,5802
TASK,6388672237,628,797771669.0,1,0,5803
TASK,6445534020,49,3571807696.0,4,4,5804
TASK,6433957120,70,634705.0,2,2,,5805
TASK,6447437225,8,431038863.0,1,0,5806
TASK,6448891255,947,38699431.0,1,0,5807
TASK,515042969,12,907930.0,1,0,5808
TASK,515042969,18,1272650.0,1,0,5809
TASK,6449017523,0,711175.0,4,4,5810
TASK,515042969,22,376211496.0,1,0,5811
TASK,515042969,24,336061596.0,1,0,5812
TASK,515042969,14,1271893.0,1,0,5813
TASK,6446743369,4,4153336080.0,3,9,5814
TASK,6443039785,2,3416839261.0,3,9,5815
TASK,5349360858,2,4820137594.0,3,9,5816
TASK,6446743402,82,317469499.0,3,9,5817
TASK,6445859391,984,6889228.0,3,0,5818
TASK,515042969,4,336060726.0,1,0,5819
TASK,6419322512,8964,1269665.0,2,0,5820
TASK,6388672237,1310,1269665.0,2,0,5821
TASK,6448761713,1025,1269665.0,2,0,5822
TASK,6443039785,9,1269665.0,1,9,5823
TASK,6443039785,2,3416839261.0,1,9,5824
TASK,6446743402,82,798218557.0,1,9,5825
TASK,5349360858,2,904005.0,1,9,5826
TASK,515042969,6,2662413568.0,1,0,5827
TASK,515042969,20,4820137594.0,1,0,5828
TASK,515042969,23,318386122.0,1,0,5829
TASK,6445859391,984,2852051.0,1,0,5830
TASK,6448762939,120,1269665.0,1,0,5831
TASK,6448891255,948,3878482705.0,1,0,5832
TASK,6157428805,2,317471607.0,3,9,5833
TASK,6419322512,8964,1275580.0,1,0,5834
TASK,6448761713,1025,1095006.0,1,0,5835
TASK,6157428805,2,336069481.0,1,9,5836
TASK,515042969,11,1095516.0,1,0,5837
TASK,515042969,17,337874337.0,1,0,5838
TASK,6388672237,1310,38719171.0,1,0,5839
TASK,6446743402,40,1694660.0,3,9,5840
TASK,6449021816,0,1920012683.0,4,8,5841
TASK,6448891255,758,351627512.0,3,0,5842
TASK,6448891255,660,4820131094.0,3,0,5843
TASK,6448891255,22,1436301564.0,3,0,5844
TASK,6446743402,40,4469208657.0,1,9,5845
TASK,515042969,5,257496098.0,1,0,5846
TASK,6448762939,911,351627512.0,1,0,5847
TASK,6448891255,660,38734916.0,1,0,5848
TASK,6448891255,758,4820131094.0,1,0,5849
TASK,6448891255,600,257413075.0,3,0,5850
TASK,6448762939,912,1436301564.0,1,0,5851
TASK,6448891255,600,257413075.0,1,0,5852
TASK,515042969,19,317468384.0,1,0,5853
TASK,6448891255,694,4820249289.0,3,0,5854
TASK,6449033348,0,1093251.0,4,1,5855
TASK,6448891255,180,4820239047.0,3,0,5856
TASK,4392480606,139,38737478.0,5,0,5857
TASK,4392480606,53,257500389.0,5,0,5858
TASK,515042954,11,1436795087.0,5,0,5859
TASK,5950955866,67,491474377.0,5,0,5860
TASK,4392480606,76,376211496.0,5,0,5861
TASK,4392480606,195,38680140.0,5,0,5862
TASK,4392480606,118,16928908.0,5,0,5863
TASK,6449023201,932,16928908.0,2,0,5864
TASK,515042969,0,38682800.0,5,0,5865
TASK,6445859391,70,38682800.0,2,0,5866
TASK,4392480606,17,2787457444.0,5,0,5867
TASK,4707865726,45,5782491.0,5,0,5868
TASK,4392480606,240,711841.0,5,0,5869
TASK,5950955866,130,431039290.0,5,0,5870
TASK,4392480606,210,367886065.0,5,0,5871
TASK,6447437225,3,431038863.0,2,0,5872
TASK,6447437225,8,431038863.0,2,0,5873
TASK,6449033412,30,431038863.0,1,6,5874
TASK,6449033346,0,9831648.0,1,4,5875
TASK,6449033378,0,660951.0,1,4,5876
TASK,6449034251,0,5782512.0,1,9,5877
TASK,6449033352,0,1093251.0,1,1,5878
TASK,5950955866,67,7781347.0,1,0,5879
TASK,5950955866,130,294847212.0,1,0,5880
TASK,6445859391,70,2854245516.0,1,0,5881
TASK,6448762939,918,4820139381.0,1,0,5882
TASK,6448891255,952,4820249289.0,1,0,5883
TASK,6448891255,953,4820239047.0,1,0,5884
TASK,6449023201,932,257395954.0,1,0,5885
TASK,6448891255,395,2057683155.0,3,0,5886
TASK,6449034389,0,227441151.0,1,1,5887
TASK,6449034389,1,766873226.0,1,1,5888
TASK,6449034389,2,6641714.0,1,1,5889
TASK,6449034389,3,288806452.0,1,1,5890
TASK,6449034389,4,2602221926.0,1,1,5891
TASK,6449034389,5,903236.0,1,1,5892
TASK,6449034389,6,1093250.0,1,1,5893
TASK,6449034389,7,613898135.0,1,1,5894
TASK,6449034389,8,351612258.0,1,1,5895
TASK,6449034389,9,370137754.0,1,1,5896
TASK,6449034389,10,288814610.0,1,1,5897
TASK,6449034389,11,4820262802.0,1,1,5898
TASK,6449034389,12,1272602.0,1,1,5899
TASK,6449034389,13,1273410323.0,1,1,5900
TASK,6449034389,14,294794491.0,1,1,5901
TASK,6449034389,15,30788554.0,1,1,5902
TASK,6449034389,16,336057103.0,1,1,5903
TASK,6449034389,17,3938717398.0,1,1,5904
TASK,6449034389,18,4802514029.0,1,1,5905
TASK,6449034389,19,329144835.0,1,1,5906
TASK,6449034389,20,82756230.0,1,1,5907
TASK,6449034389,21,1274951.0,1,1,5908
TASK,6449034389,22,336045602.0,1,1,5909
TASK,6449034389,23,1301866.0,1,1,5910
TASK,6449034389,24,4820315682.0,1,1,5911
TASK,6449034389,25,4802129608.0,1,1,5912
TASK,6449034389,26,418589.0,1,1,5913
TASK,6449034389,27,129387985.0,1,1,5914
TASK,6449034389,28,1331843.0,1,1,5915
TASK,6449034389,29,1436370441.0,1,1,5916
TASK,515042969,21,564496339.0,1,0,5917
TASK,6448762939,915,4478515134.0,1,0,5918
TASK,6448891255,950,2057683155.0,1,0,5919
TASK,6449034690,0,778737698.0,1,0,5920
TASK,6447767792,115,431086627.0,4,4,5921
TASK,515042969,16,257410066.0,1,0,5922
TASK,6448891255,463,294493134.0,3,0,5923
TASK,6448891255,657,257495709.0,3,0,5924
TASK,515042969,7,16916961.0,1,0,5925
TASK,6448891255,694,257495709.0,1,0,5926
TASK,6448925084,0,438722692.0,5,9,5927
TASK,6448925084,1,351640872.0,5,9,5928
TASK,6448925111,0,7195346.0,5,9,5929
TASK,6448925111,1,602972.0,5,9,5930
TASK,515042969,9,336030351.0,1,0,5931
TASK,515042969,10,305376351.0,1,0,5932
TASK,515042969,15,30789969.0,1,0,5933
TASK,6448762939,917,351640872.0,1,0,5934
TASK,6449011246,12,336039641.0,4,4,5935
TASK,515042969,13,602972.0,1,0,5936
TASK,515042969,18,602972.0,1,0,5937
TASK,515042969,25,602972.0,1,0,5938
TASK,6448762939,921,7195346.0,1,0,5939
TASK,6448891255,949,46277381.0,1,0,5940
TASK,6448891255,625,2343655971.0,3,0,5941
TASK,6449011246,0,995867316.0,4,4,5942
TASK,6449011246,17,17503785.0,4,4,5943
TASK,6448891255,657,2343655971.0,1,0,5944
TASK,6449011246,16,30789398.0,4,4,5945
TASK,6449011246,14,4824432155.0,4,4,5946
TASK,6449011153,1,329055032.0,4,4,5947
TASK,6449011246,6,903692.0,4,4,5948
TASK,6449011246,4,2697759173.0,4,4,5949
TASK,6449011246,13,6639239.0,4,4,5950
TASK,6449011246,5,6566924.0,4,4,5951
TASK,6449035164,0,46274512.0,1,1,5952
TASK,6449011246,3,39.0,4,4,5953
TASK,6449011153,0,359920785.0,4,4,5954
TASK,6449011041,0,359920785.0,4,8,5955
TASK,6449011246,1,30790419.0,5,4,5956
TASK,6449011246,2,227441151.0,5,4,5957
TASK,6449011246,7,2006666646.0,5,4,5958
TASK,6449011246,8,1199509709.0,5,4,5959
TASK,6449011246,9,662371.0,5,4,5960
TASK,6449011246,10,1470505181.0,5,4,5961
TASK,6449011246,11,979116.0,5,4,5962
TASK,6449011246,15,4820294844.0,5,4,5963
TASK,6446743402,114,257333196.0,3,9,5964
TASK,6435045175,0,331141765.0,3,10,5965
TASK,6445859391,1142,317330959.0,2,0,5966
TASK,6446743369,4,317330959.0,1,9,5967
TASK,6446743402,114,854763606.0,1,9,5968
TASK,515042969,1,359920785.0,1,0,5969
TASK,6448891255,539,257500742.0,3,0,5970
TASK,6447437225,35,317472719.0,2,0,,5971
TASK,6449538338,6,4820106413.0,1,1,5972
TASK,6451094638,9,400453250.0,4,0,5973
TASK,6449972016,88,4820075906.0,5,4,5974
TASK,6449972016,140,1094234.0,5,4,5975
TASK,6450393021,71,369001004.0,2,0,5976
TASK,6450393021,317,369001004.0,2,0,5977
TASK,6419322512,2549,369001004.0,2,0,5978
TASK,6397399151,66,369001004.0,1,2,5979
TASK,6449972016,119,3938703854.0,5,4,5980
TASK,6450794483,149,336030341.0,4,4,5981
TASK,6450794483,1325,1436351414.0,4,4,5982
TASK,6435045175,0,4820022347.0,3,10,5983
TASK,6449972016,52,3305969870.0,5,4,5984
TASK,6450794483,357,5777397608.0,4,4,5985
TASK,6449972016,15,3720912062.0,5,4,5986
TASK,6449972016,116,704584706.0,5,4,5987
TASK,6449972016,59,2538312.0,5,4,5988
TASK,6449972016,101,257337123.0,5,4,5989
TASK,6449972016,149,38673978.0,5,4,5990
TASK,6449972016,118,30789456.0,5,4,5991
TASK,6450794483,1066,851217999.0,4,4,5992
TASK,6449972016,146,1093155.0,5,4,5993
TASK,6449972016,126,17985921.0,5,4,5994
TASK,6449972016,5,903399.0,5,4,5995
TASK,6449972016,113,4303168674.0,5,4,5996
TASK,6450357317,142,4875327087.0,4,4,5997
TASK,6449972016,11,839322051.0,5,4,5998
TASK,6449972016,54,3231086370.0,5,4,5999
TASK,6449972016,67,3231086370.0,5,4,6000
TASK,6450794483,1160,4428349584.0,4,4,6001
TASK,6449538338,884,4302622923.0,2,1,6002
TASK,5484770275,19,4302622923.0,2,0,6003
TASK,6397677516,925,4302622923.0,2,1,6004
TASK,4857081234,6,4302622923.0,1,2,6005
TASK,6449972016,64,1224984462.0,5,4,6006
TASK,6449972016,53,3181310997.0,5,4,6007
TASK,6449972016,50,1271373.0,5,4,6008
TASK,6446743402,71,317330959.0,1,9,6009
TASK,6176871439,594,38649756.0,5,1,6010
TASK,6176871439,2889,38649756.0,5,1,6011
TASK,6176858948,3101,38649756.0,5,1,6012
TASK,6449972446,582,38649756.0,1,4,6013
TASK,6176858948,640,367886065.0,5,1,6014
TASK,4857082814,469,63625899.0,1,2,6015
TASK,4857082814,470,1271884.0,1,2,6016
TASK,4857082814,472,294901608.0,1,2,6017
TASK,4857082814,480,4303279210.0,1,2,6018
TASK,4857082814,481,318351010.0,1,2,6019
TASK,4052220666,1,766873416.0,1,1,6020
TASK,6176858948,1993,4302679179.0,1,1,6021
TASK,6176871439,2384,16914018.0,1,1,6022
TASK,6380047793,158,1094599.0,1,1,6023
TASK,6450894973,1254,16914018.0,1,1,6024
TASK,6450894973,1772,599620.0,1,1,6025
TASK,6450894973,1773,789089781.0,1,1,6026
TASK,6450894973,1775,4820275344.0,1,1,6027
TASK,6450894973,1780,2198823952.0,1,1,6028
TASK,6450894973,1781,789089781.0,1,1,6029
TASK,6450894973,1782,711994.0,1,1,6030
TASK,6451100329,5,6653713.0,2,0,6031
TASK,515042969,8,323143573.0,1,0,6032
TASK,515042969,25,323143573.0,1,0,6033
TASK,515042969,26,323143573.0,1,0,6034
TASK,5484770275,20,3976163041.0,1,0,6035
TASK,5966089485,310,294847211.0,1,0,6036
TASK,6388672237,56,4302679179.0,1,0,6037
TASK,6450393021,262,294901608.0,1,0,6038
TASK,6450393021,491,4820106413.0,1,0,6039
TASK,6450393021,588,318388080.0,1,0,6040
TASK,6450393021,590,1272595.0,1,0,6041
TASK,6450357317,408,4302816019.0,4,4,6042
TASK,6451097727,0,2381577379.0,4,1,6043
TASK,6449972016,124,219393952.0,5,4,6044
TASK,6450794483,1424,4820309854.0,4,4,6045
TASK,6449972016,36,317510395.0,5,4,6046
TASK,6450794483,967,4820106869.0,4,4,6047
TASK,6451074623,54,4469327972.0,4,4,6048
TASK,6435045175,0,4820022347.0,1,10,6049
TASK,6176871439,559,38673978.0,5,1,6050
TASK,6449972446,588,38673978.0,1,4,6051
TASK,6176871439,1423,30789456.0,5,1,6052
TASK,6176871439,1942,30789456.0,5,1,6053
TASK,6133390513,390,30789456.0,5,1,6054
TASK,6176858948,2307,17985921.0,5,1,6055
TASK,6176871439,1496,17985921.0,5,1,6056
TASK,6176858948,1276,257337123.0,5,1,6057
TASK,4131371989,4,1094234.0,1,1,6058
TASK,6176871439,604,4303168674.0,1,1,6059
TASK,6176871439,1652,1093155.0,1,1,6060
TASK,6397677516,925,17560833.0,1,1,6061
TASK,6450725758,69,1093155.0,1,1,6062
TASK,6450894973,1600,2538312.0,1,1,6063
TASK,6450894973,1761,903399.0,1,1,6064
TASK,6450894973,1763,3720912062.0,1,1,6065
TASK,6450894973,1785,3181310997.0,1,1,6066
TASK,6450894973,1787,3305969870.0,1,1,6067
TASK,6450894973,1793,839322051.0,1,1,6068
TASK,515042969,6,257406818.0,1,0,6069
TASK,515042969,7,4820022347.0,1,0,6070
TASK,5484770275,19,4303168674.0,1,0,6071
TASK,6419322512,2549,4478967491.0,1,0,6072
TASK,6451100329,5,4802506091.0,1,0,6073
TASK,6450393021,660,38732634.0,2,0,6074
TASK,6450894973,122,38732634.0,1,1,6075
TASK,6219557576,14,336021390.0,2,0,6076
TASK,6450725758,194,336021390.0,1,1,6077
TASK,6451094580,1,564496659.0,4,0,6078
TASK,6446743402,84,376263234.0,3,9,6079
TASK,6449972016,16,2274790707.0,5,4,6080
TASK,6450357317,477,1271376.0,4,4,6081
TASK,6450357317,378,1093654.0,4,4,6082
TASK,6450794483,1674,4820445919.0,4,4,6083
TASK,6176858948,1264,219393952.0,5,1,6084
TASK,6176871439,2532,219393952.0,5,1,6085
TASK,3860876201,3,317510395.0,1,1,6086
TASK,6176858948,2307,317510395.0,1,1,6087
TASK,6427407639,0,6566583.0,1,1,6088
TASK,515042969,2,38682800.0,1,0,6089
TASK,6450794483,1632,478288469.0,4,4,6090
TASK,6450357317,264,305376437.0,4,4,6091
TASK,6446743402,84,257333196.0,1,9,6092
TASK,4131371989,5,2274790707.0,1,1,6093
TASK,6176871439,1496,17504055.0,1,1,6094
TASK,5484770275,18,284757920.0,2,0,6095
TASK,6176858948,3101,284757920.0,1,1,6096
TASK,515042969,5,400785697.0,1,0,6097
TASK,515042969,15,2006728723.0,1,0,6098
TASK,6219557576,14,17135623.0,1,0,6099
TASK,6451074623,51,2062873875.0,4,4,6100
TASK,6450357317,392,284787048.0,4,4,6101
TASK,6450357317,331,4820310876.0,4,4,6102
TASK,6450794483,371,3241277733.0,4,4,6103
TASK,6450794483,1330,1095006.0,4,4,6104
TASK,6450794483,1219,38671842.0,4,4,6105
TASK,6450794483,997,7781386.0,4,4,6106
TASK,6450794483,199,539192146.0,4,4,6107
TASK,6450725758,462,3364737383.0,2,1,6108
TASK,4857082814,303,3364737383.0,1,2,6109
TASK,6369299385,5,1436464456.0,2,2,6110
TASK,5966089485,168,2991282113.0,2,0,6111
TASK,6449538338,992,2991282113.0,2,1,6112
TASK,6114773114,1343,2991282113.0,2,0,6113
TASK,4857082814,308,2991282113.0,1,2,6114
TASK,6450794483,35,317302925.0,4,4,6115
TASK,6450794483,1008,349959074.0,4,4,6116
TASK,6449972016,21,1094370.0,5,4,6117
TASK,6450794483,1172,257338293.0,4,4,6118
TASK,4857081234,298,82792165.0,2,2,6119
TASK,6450393021,65,82792165.0,2,0,6120
TASK,6449972446,409,82792165.0,1,4,6121
TASK,5961494247,3,6566547.0,2,1,6122
TASK,5567180387,30,1629793515.0,2,0,6123
TASK,6449538338,155,1629793515.0,2,1,6124
TASK,4857082814,321,1629793515.0,1,2,6125
TASK,6450894973,1779,2991282113.0,1,1,6126
TASK,515042969,17,7781386.0,1,0,6127
TASK,5966089485,168,3938673172.0,1,0,6128
TASK,6114773114,1343,1273180.0,1,0,6129
TASK,6450794483,1187,372630265.0,4,4,6130
TASK,6450794483,1486,257408566.0,4,4,6131
TASK,5966089485,200,6571231.0,2,0,6132
TASK,6450725758,736,6571231.0,1,1,6133
TASK,6450794483,47,379076362.0,4,4,6134
TASK,5990807186,0,2380932863.0,5,0,6135
TASK,5633031188,418,2380932863.0,5,2,6136
TASK,6449972446,388,2380932863.0,1,4,6137
TASK,6451054968,56,4476549437.0,2,1,6138
TASK,5950830609,247,4476549437.0,5,2,6139
TASK,6449972446,391,4476549437.0,1,4,6140
TASK,6450794483,924,308516669.0,4,4,6141
TASK,6133390513,294,1094370.0,5,1,6142
TASK,6176858948,1167,1094370.0,5,1,6143
TASK,6176858948,1190,1094370.0,5,1,6144
TASK,6449972446,596,1094370.0,1,4,6145
TASK,3974992415,0,3938703854.0,2,1,6146
TASK,6369299385,5,2380932863.0,1,2,6147
TASK,6450894973,623,3231164142.0,2,1,6148
TASK,4857082814,80,3231164142.0,1,2,6149
TASK,6133390513,390,332422721.0,1,1,6150
TASK,6176858948,1276,2380932863.0,1,1,6151
TASK,6450894973,1090,82792165.0,1,1,6152
TASK,6449538338,22,400506487.0,2,1,,6153
TASK,6455535847,12,4302064293.0,1,0,6154
TASK,6455955021,1324,4302064293.0,1,0,6155
TASK,6455266044,1,400946071.0,1,1,6156
TASK,6455970246,124,400424040.0,4,0,6157
TASK,6446743402,59,86102199.0,3,9,6158
TASK,515042969,1,4303326359.0,1,0,6159
TASK,515042969,6,3992005142.0,1,0,6160
TASK,6455535847,9,2347628320.0,2,0,,6161
TASK,6451841550,98,1199403944.0,1,0,6162
TASK,6454369144,12,4469970863.0,1,0,6163
TASK,6454369144,16,4469943687.0,1,0,6164
TASK,6455948841,72,907123.0,1,0,6165
TASK,6455948841,147,765938.0,1,0,6166
TASK,6455955021,208,1469260488.0,1,0,6167
TASK,6455955021,1199,1436828557.0,1,0,6168
TASK,6455955021,1306,4820139951.0,1,0,6169
TASK,6455955021,1315,684462544.0,1,0,6170
TASK,6455955021,1389,1199403944.0,1,0,6171
TASK,6455955021,2233,1436373364.0,1,0,6172
TASK,6455955021,2245,39147427.0,1,0,6173
TASK,6457170908,46,2823481911.0,1,0,6174
